paper_id,publication_year,cited_by_count,num_authors,num_institutions,num_countries,is_multi_institution,is_international,has_elite_affiliation,has_industry,has_gov_nonprofit,has_us_institution,is_open_access,is_journal,high_impact,log_num_authors,log_num_institutions,log_num_countries
https://openalex.org/W2810201868,2018,16,6,1,1,0,0,0,0,0,0,0,1,0,1.9459101490553132,0.6931471805599453,0.6931471805599453
https://openalex.org/W2795313472,2018,0,3,1,1,0,0,0,0,0,1,0,0,0,1.3862943611198906,0.6931471805599453,0.6931471805599453
https://openalex.org/W2887956223,2018,236,9,1,1,0,0,0,0,0,0,1,1,1,2.302585092994046,0.6931471805599453,0.6931471805599453
https://openalex.org/W2903417734,2018,0,1,1,1,0,0,0,0,0,0,0,0,0,0.6931471805599453,0.6931471805599453,0.6931471805599453
https://openalex.org/W2920821611,2018,0,1,0,0,0,0,0,0,0,0,0,1,0,0.6931471805599453,0.0,0.0
https://openalex.org/W2808843151,2018,0,7,0,0,0,0,0,0,0,0,0,0,0,2.0794415416798357,0.0,0.0
https://openalex.org/W2901221192,2018,3,2,1,1,0,0,0,0,0,0,0,1,0,1.0986122886681098,0.6931471805599453,0.6931471805599453
https://openalex.org/W2885848971,2018,17,2,1,1,0,0,0,0,0,0,0,1,0,1.0986122886681098,0.6931471805599453,0.6931471805599453
https://openalex.org/W2912313295,2018,3,3,1,1,0,0,0,0,0,0,1,1,0,1.3862943611198906,0.6931471805599453,0.6931471805599453
https://openalex.org/W2585795703,2018,36,6,4,3,1,1,0,0,0,0,0,1,1,1.9459101490553132,1.6094379124341003,1.3862943611198906
https://openalex.org/W2883866531,2018,2,5,0,0,0,0,0,0,0,0,1,1,0,1.791759469228055,0.0,0.0
https://openalex.org/W2912898254,2018,2,3,0,0,0,0,0,0,0,0,0,1,0,1.3862943611198906,0.0,0.0
https://openalex.org/W2883072534,2018,15,2,1,1,0,0,0,0,0,0,0,1,0,1.0986122886681098,0.6931471805599453,0.6931471805599453
https://openalex.org/W2790132996,2018,9,3,3,2,1,1,0,0,0,1,0,1,0,1.3862943611198906,1.3862943611198906,1.0986122886681098
https://openalex.org/W2791354632,2018,47,3,1,1,0,0,0,0,0,0,1,1,1,1.3862943611198906,0.6931471805599453,0.6931471805599453
https://openalex.org/W2891515163,2018,11,7,4,1,1,0,0,1,0,0,1,1,0,2.0794415416798357,1.6094379124341003,0.6931471805599453
https://openalex.org/W2809578127,2018,7,5,3,2,1,1,1,0,0,0,0,0,0,1.791759469228055,1.3862943611198906,1.0986122886681098
https://openalex.org/W2898619970,2018,17,2,1,1,0,0,0,0,0,0,0,0,0,1.0986122886681098,0.6931471805599453,0.6931471805599453
https://openalex.org/W2980531514,2018,0,1,1,1,0,0,0,0,0,0,1,1,0,0.6931471805599453,0.6931471805599453,0.6931471805599453
https://openalex.org/W2783005133,2018,41,2,5,1,1,0,0,0,0,0,0,1,1,1.0986122886681098,1.791759469228055,0.6931471805599453
https://openalex.org/W2893674430,2018,50,3,2,1,1,0,0,0,0,1,0,1,1,1.3862943611198906,1.0986122886681098,0.6931471805599453
https://openalex.org/W3035003006,2018,0,1,0,0,0,0,0,0,0,0,1,0,0,0.6931471805599453,0.0,0.0
https://openalex.org/W2896874611,2018,0,1,0,0,0,0,0,0,0,0,0,0,0,0.6931471805599453,0.0,0.0
https://openalex.org/W2928297439,2018,1,1,0,0,0,0,0,0,0,0,0,0,0,0.6931471805599453,0.0,0.0
https://openalex.org/W2891286407,2018,5,3,2,2,1,1,1,1,0,1,0,0,0,1.3862943611198906,1.0986122886681098,1.0986122886681098
https://openalex.org/W3044161052,2018,0,7,0,0,0,0,0,0,0,0,0,0,0,2.0794415416798357,0.0,0.0
https://openalex.org/W4254238341,2018,0,1,0,0,0,0,0,0,0,0,1,0,0,0.6931471805599453,0.0,0.0
https://openalex.org/W2885678020,2018,1,5,0,0,0,0,0,0,0,0,0,1,0,1.791759469228055,0.0,0.0
