paper_id,publication_year,cited_by_count,num_authors,num_institutions,num_countries,is_multi_institution,is_international,has_elite_affiliation,has_industry,has_gov_nonprofit,has_us_institution,is_open_access,is_journal,paper_age,high_impact,log_num_authors,log_num_institutions,log_num_countries
https://openalex.org/W2803852234,2018,0,1,1,1,0,0,0,0,0,0,1,1,8,0,0.6931471805599453,0.6931471805599453,0.6931471805599453
https://openalex.org/W615503922,2018,2,2,1,1,0,0,0,0,0,0,1,1,8,0,1.0986122886681098,0.6931471805599453,0.6931471805599453
https://openalex.org/W2810201868,2018,16,6,1,1,0,0,0,0,0,0,0,1,8,0,1.9459101490553132,0.6931471805599453,0.6931471805599453
https://openalex.org/W2795313472,2018,0,3,1,1,0,0,0,0,0,1,0,0,8,0,1.3862943611198906,0.6931471805599453,0.6931471805599453
https://openalex.org/W4289730350,2018,0,6,3,3,1,1,0,0,0,1,1,0,8,0,1.9459101490553132,1.3862943611198906,1.3862943611198906
https://openalex.org/W2903417734,2018,0,1,1,1,0,0,0,0,0,0,0,0,8,0,0.6931471805599453,0.6931471805599453,0.6931471805599453
https://openalex.org/W2920821611,2018,0,1,0,0,0,0,0,0,0,0,0,1,8,0,0.6931471805599453,0.0,0.0
https://openalex.org/W2808843151,2018,0,7,0,0,0,0,0,0,0,0,0,0,8,0,2.0794415416798357,0.0,0.0
https://openalex.org/W2912313295,2018,3,3,1,1,0,0,0,0,0,0,1,1,8,0,1.3862943611198906,0.6931471805599453,0.6931471805599453
https://openalex.org/W2883866531,2018,2,5,0,0,0,0,0,0,0,0,1,1,8,0,1.791759469228055,0.0,0.0
https://openalex.org/W2912898254,2018,2,3,0,0,0,0,0,0,0,0,0,1,8,0,1.3862943611198906,0.0,0.0
https://openalex.org/W2790132996,2018,9,3,3,2,1,1,0,0,0,1,0,1,8,0,1.3862943611198906,1.3862943611198906,1.0986122886681098
https://openalex.org/W2903145805,2018,22,4,1,1,0,0,0,0,0,0,0,0,8,0,1.6094379124341003,0.6931471805599453,0.6931471805599453
https://openalex.org/W2809578127,2018,7,5,3,2,1,1,1,0,0,0,0,0,8,0,1.791759469228055,1.3862943611198906,1.0986122886681098
https://openalex.org/W2898619970,2018,17,2,1,1,0,0,0,0,0,0,0,0,8,0,1.0986122886681098,0.6931471805599453,0.6931471805599453
https://openalex.org/W2980531514,2018,0,1,1,1,0,0,0,0,0,0,1,1,8,0,0.6931471805599453,0.6931471805599453,0.6931471805599453
https://openalex.org/W2783005133,2018,41,2,5,1,1,0,0,0,0,0,0,1,8,1,1.0986122886681098,1.791759469228055,0.6931471805599453
https://openalex.org/W2776319699,2018,33,4,2,1,1,0,0,0,0,1,1,1,8,1,1.6094379124341003,1.0986122886681098,0.6931471805599453
https://openalex.org/W2893674430,2018,50,3,2,1,1,0,0,0,0,1,0,1,8,1,1.3862943611198906,1.0986122886681098,0.6931471805599453
https://openalex.org/W2896874611,2018,0,1,0,0,0,0,0,0,0,0,0,0,8,0,0.6931471805599453,0.0,0.0
https://openalex.org/W2928297439,2018,1,1,0,0,0,0,0,0,0,0,0,0,8,0,0.6931471805599453,0.0,0.0
https://openalex.org/W2891286407,2018,5,3,2,2,1,1,1,1,0,1,0,0,8,0,1.3862943611198906,1.0986122886681098,1.0986122886681098
https://openalex.org/W2962935523,2018,190,2,1,1,0,0,1,0,0,1,1,0,8,1,1.0986122886681098,0.6931471805599453,0.6931471805599453
https://openalex.org/W4254238341,2018,0,1,0,0,0,0,0,0,0,0,1,0,8,0,0.6931471805599453,0.0,0.0
https://openalex.org/W2885678020,2018,1,5,0,0,0,0,0,0,0,0,0,1,8,0,1.791759469228055,0.0,0.0
https://openalex.org/W2892756771,2018,4,3,1,1,0,0,0,0,0,0,0,1,8,0,1.3862943611198906,0.6931471805599453,0.6931471805599453
https://openalex.org/W2804467270,2018,15,4,3,1,1,0,0,0,0,0,0,1,8,0,1.6094379124341003,1.3862943611198906,0.6931471805599453
https://openalex.org/W2966084482,2018,0,17,0,0,0,0,0,0,0,0,0,1,8,0,2.8903717578961645,0.0,0.0
https://openalex.org/W2921884860,2018,0,1,0,0,0,0,0,0,0,0,0,0,8,0,0.6931471805599453,0.0,0.0
https://openalex.org/W2896779076,2018,11,2,1,1,0,0,0,0,0,0,1,1,8,0,1.0986122886681098,0.6931471805599453,0.6931471805599453
https://openalex.org/W2918381865,2018,0,1,1,1,0,0,0,0,0,0,1,1,8,0,0.6931471805599453,0.6931471805599453,0.6931471805599453
https://openalex.org/W2886839845,2018,38,6,2,1,1,0,0,0,0,0,1,1,8,1,1.9459101490553132,1.0986122886681098,0.6931471805599453
https://openalex.org/W2883499711,2018,40,6,5,1,1,0,0,0,1,0,0,1,8,1,1.9459101490553132,1.791759469228055,0.6931471805599453
https://openalex.org/W2950382101,2018,6,3,0,0,0,0,0,0,0,0,0,0,8,0,1.3862943611198906,0.0,0.0
https://openalex.org/W2809492103,2018,5,2,1,1,0,0,0,0,0,1,0,0,8,0,1.0986122886681098,0.6931471805599453,0.6931471805599453
https://openalex.org/W2792298309,2018,10,3,0,0,0,0,0,0,0,0,0,1,8,0,1.3862943611198906,0.0,0.0
https://openalex.org/W3204311911,2018,0,24,1,1,0,0,0,0,0,0,1,0,8,0,3.2188758248682006,0.6931471805599453,0.6931471805599453
https://openalex.org/W2788096266,2018,0,3,0,0,0,0,0,0,0,0,1,1,8,0,1.3862943611198906,0.0,0.0
https://openalex.org/W3127104650,2018,15,25,19,5,1,1,1,0,1,1,0,0,8,0,3.258096538021482,2.995732273553991,1.791759469228055
https://openalex.org/W2810440862,2018,3,1,1,1,0,0,0,0,0,0,1,0,8,0,0.6931471805599453,0.6931471805599453,0.6931471805599453
https://openalex.org/W2898119788,2018,1,3,1,1,0,0,0,0,0,0,0,0,8,0,1.3862943611198906,0.6931471805599453,0.6931471805599453
https://openalex.org/W2781917098,2018,0,3,2,2,1,1,0,0,0,1,1,0,8,0,1.3862943611198906,1.0986122886681098,1.0986122886681098
https://openalex.org/W4241851443,2018,12,3,2,2,1,1,0,0,0,0,0,0,8,0,1.3862943611198906,1.0986122886681098,1.0986122886681098
https://openalex.org/W2810244969,2018,5,1,1,1,0,0,0,0,0,0,1,1,8,0,0.6931471805599453,0.6931471805599453,0.6931471805599453
https://openalex.org/W2807514750,2018,0,5,0,0,0,0,0,0,0,0,0,0,8,0,1.791759469228055,0.0,0.0
https://openalex.org/W3104605847,2018,5,1,1,1,0,0,0,0,0,0,1,1,8,0,0.6931471805599453,0.6931471805599453,0.6931471805599453
https://openalex.org/W2914288172,2018,6,4,1,1,0,0,0,0,0,0,0,0,8,0,1.6094379124341003,0.6931471805599453,0.6931471805599453
https://openalex.org/W2922243231,2018,0,1,0,0,0,0,0,0,0,0,1,1,8,0,0.6931471805599453,0.0,0.0
https://openalex.org/W2803379123,2018,5,3,1,1,0,0,0,0,0,1,1,1,8,0,1.3862943611198906,0.6931471805599453,0.6931471805599453
https://openalex.org/W2943999929,2018,3,2,0,0,0,0,0,0,0,0,0,1,8,0,1.0986122886681098,0.0,0.0
https://openalex.org/W2922507085,2018,0,1,0,0,0,0,0,0,0,0,0,0,8,0,0.6931471805599453,0.0,0.0
https://openalex.org/W2888603221,2018,2,3,3,1,1,0,0,0,0,0,0,1,8,0,1.3862943611198906,1.3862943611198906,0.6931471805599453
https://openalex.org/W2805164137,2018,12,3,2,1,1,0,1,0,0,1,0,1,8,0,1.3862943611198906,1.0986122886681098,0.6931471805599453
